match_id,club_id,league_id,season,season_idx,matchweek,tier,result,points,goals,goals_against,xg,xga,xgd,xgd_proxy,has_xg,squad_value_m,squad_value_z,roll_xgd_3,roll_xgd_5,roll_xgd_8,roll_pts_3,roll_pts_5,roll_pts_8,cum_pts,pts_rank_pct,firing_matchweek,replacement_hire_type,cum_xgd_at_firing,has_firing,post_firing_enriched,rel_week
45451,1,15,2023/2024,4,1.0,2,L,0,1,2,,,,-1.0,0,27.5,-0.2218975145220768,,,,,,,0.0,0.0588235294117647,,,,0,0,
45473,1,15,2023/2024,4,2.0,2,L,0,0,3,,,,-3.0,0,27.5,-0.2218975145220768,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.6470588235294118,,,,0,0,
45483,1,15,2023/2024,4,3.0,2,W,3,2,0,,,,2.0,0,27.5,-0.2218975145220768,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.8235294117647058,,,,0,0,
45505,1,15,2023/2024,4,4.0,2,L,0,0,1,,,,-1.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1.0,1.0,1.0,3.0,0.5294117647058824,,,,0,0,
45511,1,15,2023/2024,4,5.0,2,D,1,0,0,,,,0.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.75,-0.75,1.0,0.75,0.75,3.0,0.6470588235294118,,,,0,0,
45527,1,15,2023/2024,4,6.0,2,D,1,0,0,,,,0.0,0,27.5,-0.2218975145220768,0.3333333333333333,-0.6,-0.6,1.3333333333333333,0.8,0.8,4.0,0.7647058823529411,,,,0,0,
45543,1,15,2023/2024,4,7.0,2,L,0,1,3,,,,-2.0,0,27.5,-0.2218975145220768,-0.3333333333333333,-0.4,-0.5,0.6666666666666666,1.0,0.8333333333333334,5.0,0.7647058823529411,,,,0,0,
45573,1,15,2023/2024,4,8.0,2,D,1,2,2,,,,0.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.2,-0.7142857142857143,0.6666666666666666,1.0,0.7142857142857143,5.0,0.7647058823529411,,,,0,0,
45575,1,15,2023/2024,4,9.0,2,L,0,1,2,,,,-1.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.6,-0.625,0.6666666666666666,0.6,0.75,6.0,0.7058823529411765,,,,0,0,
45599,1,15,2023/2024,4,10.0,2,L,0,0,1,,,,-1.0,0,27.5,-0.2218975145220768,-1.0,-0.6,-0.625,0.3333333333333333,0.6,0.75,6.0,0.8235294117647058,,,,0,0,
45615,1,15,2023/2024,4,11.0,2,D,1,1,1,,,,0.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.8,-0.375,0.3333333333333333,0.4,0.75,6.0,0.8823529411764706,,,,0,0,
45635,1,15,2023/2024,4,12.0,2,L,0,1,2,,,,-1.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.8,-0.625,0.3333333333333333,0.4,0.5,7.0,0.8235294117647058,,,,0,0,
45643,1,15,2023/2024,4,13.0,2,W,3,2,0,,,,2.0,0,27.5,-0.2218975145220768,-0.6666666666666666,-0.6,-0.625,0.3333333333333333,0.4,0.5,7.0,0.8235294117647058,,,,0,0,
45659,1,15,2023/2024,4,14.0,2,L,0,1,2,,,,-1.0,0,27.5,-0.2218975145220768,0.3333333333333333,-0.2,-0.375,1.3333333333333333,0.8,0.75,10.0,0.7647058823529411,,,,0,0,
45687,1,15,2023/2024,4,15.0,2,W,3,2,1,0.89,1.6,-0.7100000000000001,-0.7100000000000001,1,27.5,-0.2218975145220768,0.0,-0.2,-0.5,1.0,0.8,0.625,10.0,0.8235294117647058,,,,0,0,
45697,1,15,2023/2024,4,16.0,2,D,1,0,0,0.23,1.2,-0.97,-0.97,1,27.5,-0.2218975145220768,0.0966666666666666,-0.142,-0.33875,2.0,1.4,1.0,13.0,0.7647058823529411,,,,0,0,
45719,1,15,2023/2024,4,17.0,2,W,3,1,0,0.86,1.85,-0.99,-0.99,1,27.5,-0.2218975145220768,-0.8933333333333332,-0.336,-0.46,1.3333333333333333,1.4,1.0,14.0,0.7647058823529411,,,,0,0,
45725,1,15,2023/2024,4,18.0,2,D,1,1,1,2.71,1.32,1.39,1.39,1,27.5,-0.2218975145220768,-0.89,-0.334,-0.45875,2.333333333333333,2.0,1.375,17.0,0.7058823529411765,,,,0,0,
45735,1,15,2023/2024,4,19.0,2,D,1,2,2,1.92,1.83,0.0899999999999998,0.0899999999999998,1,27.5,-0.2218975145220768,-0.19,-0.456,-0.16,1.6666666666666667,1.6,1.5,18.0,0.7058823529411765,,,,0,0,
45765,1,15,2023/2024,4,20.0,2,L,0,1,3,2.06,0.87,1.19,1.19,1,27.5,-0.2218975145220768,0.1633333333333332,-0.238,-0.14875,1.6666666666666667,1.8,1.5,19.0,0.8235294117647058,,,,0,0,
45777,1,15,2023/2024,4,21.0,2,W,3,3,0,3.23,0.71,2.52,2.52,1,27.5,-0.2218975145220768,0.89,0.1419999999999999,0.1249999999999999,0.6666666666666666,1.2,1.5,19.0,0.8235294117647058,,,,0,0,
45787,1,15,2023/2024,4,22.0,2,L,0,2,4,0.92,1.95,-1.0299999999999998,-1.0299999999999998,1,27.5,-0.2218975145220768,1.2666666666666666,0.8399999999999999,0.1899999999999999,1.3333333333333333,1.6,1.5,22.0,0.7058823529411765,,,,0,0,
45811,1,15,2023/2024,4,23.0,2,W,3,2,0,0.43,0.59,-0.1599999999999999,-0.1599999999999999,1,27.5,-0.2218975145220768,0.8933333333333334,0.8320000000000001,0.1862499999999999,1.0,1.0,1.5,22.0,0.8235294117647058,,,,0,0,
45819,1,15,2023/2024,4,24.0,2,W,3,2,0,1.95,0.07,1.88,1.88,1,27.5,-0.2218975145220768,0.4433333333333334,0.522,0.2549999999999999,2.0,1.4,1.5,25.0,0.7647058823529411,,,,0,0,
45835,1,15,2023/2024,4,25.0,2,L,0,0,2,0.33,4.43,-4.1,-4.1,1,27.5,-0.2218975145220768,0.23,0.8800000000000001,0.61125,2.0,1.8,1.75,28.0,0.7058823529411765,,,,0,0,
45847,1,15,2023/2024,4,26.0,2,W,3,1,0,0.59,0.21,0.38,0.38,1,27.5,-0.2218975145220768,-0.7933333333333333,-0.1779999999999998,0.2225,2.0,1.8,1.375,28.0,0.7647058823529411,,,,0,0,
45875,1,15,2023/2024,4,27.0,2,L,0,0,3,1.01,1.51,-0.5,-0.5,1,27.5,-0.2218975145220768,-0.6133333333333333,-0.6059999999999999,0.09625,2.0,1.8,1.625,31.0,0.6470588235294118,,,,0,0,
45883,1,15,2023/2024,4,28.0,2,D,1,1,1,1.67,0.7,0.97,0.97,1,27.5,-0.2218975145220768,-1.4066666666666665,-0.4999999999999999,0.0225,1.0,1.8,1.5,31.0,0.6470588235294118,,,,0,0,
45907,1,15,2023/2024,4,29.0,2,D,1,1,1,,,,0.0,0,27.5,-0.2218975145220768,0.2833333333333333,-0.2739999999999998,-0.0049999999999999,1.3333333333333333,1.4,1.625,32.0,0.6470588235294118,,,,0,0,
45911,1,15,2023/2024,4,30.0,2,W,3,3,1,1.62,2.32,-0.6999999999999997,-0.6999999999999997,1,27.5,-0.2218975145220768,0.1566666666666666,-0.6499999999999998,-0.3199999999999999,0.6666666666666666,1.0,1.375,33.0,0.7058823529411765,,,,0,0,
10722,2,15,2020/2021,1,1.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,,,,,,,0.0,0.0588235294117647,30.0,,,1,0,-29.0
10734,2,15,2020/2021,1,2.0,2,W,3,1,0,,,,1.0,0,10.7,-0.5850378033834772,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4705882352941176,30.0,,,1,0,-28.0
10745,2,15,2020/2021,1,3.0,2,L,0,0,2,,,,-2.0,0,10.7,-0.5850378033834772,0.5,0.5,0.5,2.0,2.0,2.0,4.0,0.1176470588235294,30.0,,,1,0,-27.0
10772,2,15,2020/2021,1,4.0,2,L,0,1,3,,,,-2.0,0,10.7,-0.5850378033834772,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,4.0,0.3529411764705882,30.0,,,1,0,-26.0
10783,2,15,2020/2021,1,5.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-1.0,-0.75,-0.75,1.0,1.0,1.0,4.0,0.7058823529411765,30.0,,,1,0,-25.0
10793,2,15,2020/2021,1,6.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,-1.6666666666666667,-0.8,-0.8,0.0,0.8,0.8,4.0,0.8235294117647058,30.0,,,1,0,-24.0
10807,2,15,2020/2021,1,7.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-1.0,-0.8,-0.6666666666666666,0.3333333333333333,0.8,0.8333333333333334,5.0,0.8235294117647058,30.0,,,1,0,-23.0
10825,2,15,2020/2021,1,8.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.2,-0.7142857142857143,0.3333333333333333,0.2,0.7142857142857143,5.0,0.8823529411764706,30.0,,,1,0,-22.0
10842,2,15,2020/2021,1,9.0,2,D,1,2,2,,,,0.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.0,-0.75,0.3333333333333333,0.2,0.625,5.0,0.9411764705882352,30.0,,,1,0,-21.0
10861,2,15,2020/2021,1,10.0,2,D,1,2,2,,,,0.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.6,-0.75,0.3333333333333333,0.4,0.625,6.0,0.8823529411764706,30.0,,,1,0,-20.0
10874,2,15,2020/2021,1,11.0,2,D,1,3,3,,,,0.0,0,10.7,-0.5850378033834772,-0.3333333333333333,-0.4,-0.875,0.6666666666666666,0.6,0.375,7.0,0.8823529411764706,30.0,,,1,0,-19.0
10889,2,15,2020/2021,1,12.0,2,W,3,2,1,,,,1.0,0,10.7,-0.5850378033834772,0.0,-0.4,-0.625,1.0,0.6,0.5,8.0,0.8823529411764706,30.0,,,1,0,-18.0
10904,2,15,2020/2021,1,13.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,0.3333333333333333,0.0,-0.25,1.6666666666666667,1.2,0.875,11.0,0.7647058823529411,30.0,,,1,0,-17.0
10922,2,15,2020/2021,1,14.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,0.3333333333333333,0.2,-0.125,1.6666666666666667,1.4,1.0,12.0,0.7647058823529411,30.0,,,1,0,-16.0
10941,2,15,2020/2021,1,15.0,2,L,0,2,4,,,,-2.0,0,10.7,-0.5850378033834772,0.0,0.0,-0.25,1.3333333333333333,1.2,0.875,12.0,0.8235294117647058,30.0,,,1,0,-15.0
10954,2,15,2020/2021,1,16.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,-1.0,-0.4,-0.375,0.3333333333333333,1.0,0.875,12.0,0.9411764705882352,30.0,,,1,0,-14.0
10972,2,15,2020/2021,1,17.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-1.0,-0.4,-0.25,0.3333333333333333,1.0,1.0,13.0,0.8235294117647058,30.0,,,1,0,-13.0
10983,2,15,2020/2021,1,18.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-1.0,-0.8,-0.375,0.3333333333333333,0.4,0.875,13.0,0.8235294117647058,30.0,,,1,0,-12.0
11023,2,15,2020/2021,1,19.0,2,W,3,2,0,,,,2.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.0,-0.5,0.3333333333333333,0.2,0.75,13.0,0.9411764705882352,30.0,,,1,0,-11.0
11010,2,15,2020/2021,1,20.0,2,L,0,0,3,,,,-3.0,0,10.7,-0.5850378033834772,0.0,-0.4,-0.25,1.0,0.8,1.0,16.0,0.8823529411764706,30.0,,,1,0,-10.0
11036,2,15,2020/2021,1,21.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.6,-0.75,1.0,0.8,0.625,16.0,0.8823529411764706,30.0,,,1,0,-9.0
11047,2,15,2020/2021,1,22.0,2,L,0,1,3,,,,-2.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.8,-0.875,1.0,0.6,0.5,16.0,0.9411764705882352,30.0,,,1,0,-8.0
11060,2,15,2020/2021,1,23.0,2,L,0,0,3,,,,-3.0,0,10.7,-0.5850378033834772,-2.0,-1.0,-1.0,0.0,0.6,0.5,16.0,0.9411764705882352,30.0,,,1,0,-7.0
11075,2,15,2020/2021,1,24.0,2,W,3,2,1,,,,1.0,0,10.7,-0.5850378033834772,-2.0,-1.4,-1.125,0.0,0.6,0.5,16.0,0.9411764705882352,30.0,,,1,0,-6.0
11095,2,15,2020/2021,1,25.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,-1.3333333333333333,-1.6,-1.0,1.0,0.6,0.75,19.0,0.8823529411764706,30.0,,,1,0,-5.0
11113,2,15,2020/2021,1,26.0,2,W,3,3,2,,,,1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.0,-0.875,1.3333333333333333,0.8,0.875,20.0,0.8823529411764706,30.0,,,1,0,-4.0
11128,2,15,2020/2021,1,27.0,2,L,0,1,3,,,,-2.0,0,10.7,-0.5850378033834772,0.6666666666666666,-0.6,-0.625,2.333333333333333,1.4,1.25,23.0,0.8235294117647058,30.0,,,1,0,-3.0
11154,2,15,2020/2021,1,28.0,2,L,0,1,4,,,,-3.0,0,10.7,-0.5850378033834772,-0.3333333333333333,-0.6,-1.125,1.3333333333333333,1.4,0.875,23.0,0.8823529411764706,30.0,,,1,0,-2.0
11161,2,15,2020/2021,1,29.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,-1.3333333333333333,-0.6,-1.125,1.0,1.4,0.875,23.0,0.8823529411764706,30.0,,,1,0,-1.0
11178,2,15,2020/2021,1,30.0,2,L,0,2,3,,,,-1.0,0,10.7,-0.5850378033834772,-1.6666666666666667,-0.8,-1.0,0.3333333333333333,1.0,1.0,24.0,0.8823529411764706,30.0,,,1,0,0.0
3,3,15,2019/2020,0,1.0,2,W,3,3,1,,,,2.0,0,15.58,-0.1934754286397552,,,,,,,0.0,0.0588235294117647,22.0,Permanent,,1,0,-21.0
19,3,15,2019/2020,0,2.0,2,L,0,1,2,,,,-1.0,0,15.58,-0.1934754286397552,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0588235294117647,22.0,Permanent,,1,0,-20.0
47,3,15,2019/2020,0,3.0,2,W,3,2,1,,,,1.0,0,15.58,-0.1934754286397552,0.5,0.5,0.5,1.5,1.5,1.5,3.0,0.3529411764705882,22.0,Permanent,,1,0,-19.0
63,3,15,2019/2020,0,4.0,2,L,0,1,3,,,,-2.0,0,15.58,-0.1934754286397552,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,6.0,0.1764705882352941,22.0,Permanent,,1,0,-18.0
77,3,15,2019/2020,0,5.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,-0.6666666666666666,0.0,0.0,1.0,1.5,1.5,6.0,0.2352941176470588,22.0,Permanent,,1,0,-17.0
92,3,15,2019/2020,0,6.0,2,L,0,0,3,,,,-3.0,0,15.58,-0.1934754286397552,-0.3333333333333333,0.0,0.0,1.3333333333333333,1.4,1.4,7.0,0.3529411764705882,22.0,Permanent,,1,0,-16.0
110,3,15,2019/2020,0,7.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,-1.6666666666666667,-1.0,-0.5,0.3333333333333333,0.8,1.1666666666666667,7.0,0.5882352941176471,22.0,Permanent,,1,0,-15.0
118,3,15,2019/2020,0,8.0,2,L,0,0,1,,,,-1.0,0,15.58,-0.1934754286397552,-1.0,-0.8,-0.4285714285714285,0.6666666666666666,1.0,1.1428571428571428,8.0,0.5294117647058824,22.0,Permanent,,1,0,-14.0
136,3,15,2019/2020,0,9.0,2,L,0,1,3,,,,-2.0,0,15.58,-0.1934754286397552,-1.3333333333333333,-1.2,-0.5,0.3333333333333333,0.4,1.0,8.0,0.5882352941176471,22.0,Permanent,,1,0,-13.0
145,3,15,2019/2020,0,10.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,-1.0,-1.2,-1.0,0.3333333333333333,0.4,0.625,8.0,0.7058823529411765,22.0,Permanent,,1,0,-12.0
165,3,15,2019/2020,0,11.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,-1.0,-1.2,-0.875,0.3333333333333333,0.4,0.75,9.0,0.7647058823529411,22.0,Permanent,,1,0,-11.0
190,3,15,2019/2020,0,12.0,2,L,0,0,1,,,,-1.0,0,15.58,-0.1934754286397552,-0.6666666666666666,-0.6,-1.0,0.6666666666666666,0.6,0.5,10.0,0.7647058823529411,22.0,Permanent,,1,0,-10.0
197,3,15,2019/2020,0,13.0,2,W,3,1,0,,,,1.0,0,15.58,-0.1934754286397552,-0.3333333333333333,-0.8,-0.875,0.6666666666666666,0.4,0.5,10.0,0.7647058823529411,22.0,Permanent,,1,0,-9.0
226,3,15,2019/2020,0,14.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,0.0,-0.4,-0.75,1.3333333333333333,1.0,0.75,13.0,0.7058823529411765,22.0,Permanent,,1,0,-8.0
243,3,15,2019/2020,0,15.0,2,W,3,1,0,,,,1.0,0,15.58,-0.1934754286397552,0.0,0.0,-0.375,1.3333333333333333,1.2,0.875,14.0,0.6470588235294118,22.0,Permanent,,1,0,-7.0
249,3,15,2019/2020,0,16.0,2,L,0,0,2,,,,-2.0,0,15.58,-0.1934754286397552,0.6666666666666666,0.2,-0.25,2.333333333333333,1.6,1.125,17.0,0.5882352941176471,22.0,Permanent,,1,0,-6.0
273,3,15,2019/2020,0,17.0,2,L,0,1,4,,,,-3.0,0,15.58,-0.1934754286397552,-0.3333333333333333,-0.2,-0.375,1.3333333333333333,1.4,1.125,17.0,0.6470588235294118,22.0,Permanent,,1,0,-5.0
278,3,15,2019/2020,0,18.0,2,D,1,1,1,,,,0.0,0,15.58,-0.1934754286397552,-1.3333333333333333,-0.6,-0.5,1.0,1.4,1.125,17.0,0.7058823529411765,22.0,Permanent,,1,0,-4.0
296,3,15,2019/2020,0,19.0,2,L,0,1,2,,,,-1.0,0,15.58,-0.1934754286397552,-1.6666666666666667,-0.8,-0.5,0.3333333333333333,1.0,1.125,18.0,0.6470588235294118,22.0,Permanent,,1,0,-3.0
316,3,15,2019/2020,0,20.0,2,L,0,1,2,,,,-1.0,0,15.58,-0.1934754286397552,-1.3333333333333333,-1.0,-0.625,0.3333333333333333,0.8,1.0,18.0,0.6470588235294118,22.0,Permanent,,1,0,-2.0
326,3,15,2019/2020,0,21.0,2,L,0,0,5,,,,-5.0,0,15.58,-0.1934754286397552,-0.6666666666666666,-1.4,-0.625,0.3333333333333333,0.2,1.0,18.0,0.6470588235294118,22.0,Permanent,,1,0,-1.0
337,3,15,2019/2020,0,22.0,2,W,3,2,0,,,,2.0,0,15.58,-0.1934754286397552,-2.333333333333333,-2.0,-1.375,0.0,0.2,0.625,18.0,0.6470588235294118,22.0,Permanent,,1,0,0.0
366,3,15,2019/2020,0,23.0,2,L,0,0,2,,,,-2.0,0,15.58,-0.1934754286397552,-1.3333333333333333,-1.0,-1.125,1.0,0.8,0.875,21.0,0.5882352941176471,22.0,Permanent,,1,1,1.0
381,3,15,2019/2020,0,24.0,2,W,3,2,1,,,,1.0,0,15.58,-0.1934754286397552,-1.6666666666666667,-1.4,-1.5,1.0,0.6,0.5,21.0,0.6470588235294118,22.0,Permanent,,1,1,2.0
397,3,15,2019/2020,0,25.0,2,L,0,0,3,,,,-3.0,0,15.58,-0.1934754286397552,0.3333333333333333,-1.0,-1.125,2.0,1.2,0.875,24.0,0.5882352941176471,22.0,Permanent,,1,1,3.0
413,3,15,2019/2020,0,26.0,2,W,3,2,0,,,,2.0,0,15.58,-0.1934754286397552,-1.3333333333333333,-1.4,-1.125,1.0,1.2,0.875,24.0,0.5882352941176471,22.0,Permanent,,1,1,4.0
419,3,15,2019/2020,0,27.0,2,L,0,1,2,,,,-1.0,0,15.58,-0.1934754286397552,0.0,0.0,-0.875,2.0,1.8,1.125,27.0,0.5882352941176471,22.0,Permanent,,1,1,5.0
436,3,15,2019/2020,0,28.0,2,L,0,0,2,,,,-2.0,0,15.58,-0.1934754286397552,-0.6666666666666666,-0.6,-0.875,1.0,1.2,1.125,27.0,0.5882352941176471,22.0,Permanent,,1,1,6.0
451,3,15,2019/2020,0,29.0,2,W,3,2,1,,,,1.0,0,15.58,-0.1934754286397552,-0.3333333333333333,-0.6,-1.0,1.0,1.2,1.125,27.0,0.5882352941176471,22.0,Permanent,,1,1,7.0
471,3,15,2019/2020,0,30.0,2,L,0,1,2,,,,-1.0,0,15.58,-0.1934754286397552,-0.6666666666666666,-0.6,-0.25,1.0,1.2,1.5,30.0,0.5882352941176471,22.0,Permanent,,1,1,8.0
10723,3,15,2020/2021,1,1.0,2,L,0,0,3,,,,-3.0,0,10.7,-0.5850378033834772,,,,,,,0.0,0.0588235294117647,,,,0,0,
10735,3,15,2020/2021,1,2.0,2,L,0,0,4,,,,-4.0,0,10.7,-0.5850378033834772,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.5882352941176471,,,,0,0,
10754,3,15,2020/2021,1,3.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,-3.5,-3.5,-3.5,0.0,0.0,0.0,0.0,0.8235294117647058,,,,0,0,
10773,3,15,2020/2021,1,4.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-2.333333333333333,-2.333333333333333,-2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8235294117647058,,,,0,0,
10785,3,15,2020/2021,1,5.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-1.6666666666666667,-2.0,-2.0,0.3333333333333333,0.25,0.25,1.0,0.8823529411764706,,,,0,0,
10800,3,15,2020/2021,1,6.0,2,D,1,2,2,,,,0.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.8,-1.8,0.3333333333333333,0.2,0.2,1.0,0.9411764705882352,,,,0,0,
10814,3,15,2020/2021,1,7.0,2,W,3,2,0,,,,2.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.2,-1.5,0.3333333333333333,0.4,0.3333333333333333,2.0,0.9411764705882352,,,,0,0,
10826,3,15,2020/2021,1,8.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,0.3333333333333333,0.0,-1.0,1.3333333333333333,1.0,0.7142857142857143,5.0,0.8823529411764706,,,,0,0,
10843,3,15,2020/2021,1,9.0,2,D,1,2,2,,,,0.0,0,10.7,-0.5850378033834772,0.6666666666666666,0.0,-0.875,1.6666666666666667,1.0,0.75,6.0,0.8235294117647058,,,,0,0,
10863,3,15,2020/2021,1,10.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,0.6666666666666666,0.2,-0.5,1.6666666666666667,1.2,0.875,7.0,0.8235294117647058,,,,0,0,
10882,3,15,2020/2021,1,11.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,0.0,0.4,0.0,1.0,1.4,1.0,8.0,0.8235294117647058,,,,0,0,
10893,3,15,2020/2021,1,12.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,0.0,0.4,0.0,1.0,1.4,1.0,9.0,0.8235294117647058,,,,0,0,
10906,3,15,2020/2021,1,13.0,2,L,0,1,4,,,,-3.0,0,10.7,-0.5850378033834772,0.0,0.0,0.125,1.0,1.0,1.125,10.0,0.8823529411764706,,,,0,0,
10931,3,15,2020/2021,1,14.0,2,W,3,3,2,,,,1.0,0,10.7,-0.5850378033834772,-1.0,-0.6,-0.125,0.6666666666666666,0.8,1.125,10.0,0.8823529411764706,,,,0,0,
10943,3,15,2020/2021,1,15.0,2,L,0,1,3,,,,-2.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.4,0.0,1.3333333333333333,1.2,1.375,13.0,0.7058823529411765,,,,0,0,
10960,3,15,2020/2021,1,16.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-1.3333333333333333,-0.8,-0.5,1.0,1.0,1.0,13.0,0.7647058823529411,,,,0,0,
10973,3,15,2020/2021,1,17.0,2,L,0,0,2,,,,-2.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-1.0,-0.625,1.0,0.8,0.875,13.0,0.8235294117647058,,,,0,0,
10991,3,15,2020/2021,1,18.0,2,W,3,3,1,,,,2.0,0,10.7,-0.5850378033834772,-1.6666666666666667,-1.4,-0.875,0.0,0.6,0.75,13.0,0.8235294117647058,,,,0,0,
10999,3,15,2020/2021,1,19.0,2,D,1,1,1,,,,0.0,0,10.7,-0.5850378033834772,-0.3333333333333333,-0.4,-0.625,1.0,1.2,1.0,16.0,0.8235294117647058,,,,0,0,
11012,3,15,2020/2021,1,20.0,2,D,1,2,2,,,,0.0,0,10.7,-0.5850378033834772,0.0,-0.6,-0.625,1.3333333333333333,0.8,1.0,17.0,0.7647058823529411,,,,0,0,
11037,3,15,2020/2021,1,21.0,2,W,3,3,1,,,,2.0,0,10.7,-0.5850378033834772,0.6666666666666666,-0.2,-0.625,1.6666666666666667,1.0,1.0,18.0,0.8235294117647058,,,,0,0,
11049,3,15,2020/2021,1,22.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,0.6666666666666666,0.4,0.0,1.6666666666666667,1.6,1.375,21.0,0.7647058823529411,,,,0,0,
11066,3,15,2020/2021,1,23.0,2,L,0,2,3,,,,-1.0,0,10.7,-0.5850378033834772,0.3333333333333333,0.6,-0.25,1.3333333333333333,1.6,1.0,21.0,0.7647058823529411,,,,0,0,
11089,3,15,2020/2021,1,24.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,0.0,0.0,-0.125,1.0,1.0,1.0,21.0,0.8235294117647058,,,,0,0,
11097,3,15,2020/2021,1,25.0,2,L,0,2,3,,,,-1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1.125,22.0,0.8235294117647058,,,,0,0,
11124,3,15,2020/2021,1,26.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.2,0.125,0.3333333333333333,0.8,1.125,22.0,0.8235294117647058,,,,0,0,
11136,3,15,2020/2021,1,27.0,2,L,0,0,1,,,,-1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.8,-0.25,0.3333333333333333,0.2,0.75,22.0,0.8823529411764706,,,,0,0,
11146,3,15,2020/2021,1,28.0,2,L,0,1,2,,,,-1.0,0,10.7,-0.5850378033834772,-1.0,-0.8,-0.375,0.0,0.2,0.625,22.0,0.9411764705882352,,,,0,0,
11162,3,15,2020/2021,1,29.0,2,D,1,0,0,,,,0.0,0,10.7,-0.5850378033834772,-1.0,-0.8,-0.5,0.0,0.2,0.5,22.0,0.9411764705882352,,,,0,0,
11180,3,15,2020/2021,1,30.0,2,W,3,4,3,,,,1.0,0,10.7,-0.5850378033834772,-0.6666666666666666,-0.8,-0.75,0.3333333333333333,0.2,0.25,23.0,0.9411764705882352,,,,0,0,
10715,4,15,2020/2021,1,1.0,2,L,0,0,1,,,,-1.0,0,26.75,-0.0478904023892699,,,,,,,0.0,0.0588235294117647,19.0,Permanent,,1,0,-18.0
10736,4,15,2020/2021,1,2.0,2,W,3,2,1,,,,1.0,0,26.75,-0.0478904023892699,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5882352941176471,19.0,Permanent,,1,0,-17.0
10756,4,15,2020/2021,1,3.0,2,D,1,2,2,,,,0.0,0,26.75,-0.0478904023892699,0.0,0.0,0.0,1.5,1.5,1.5,3.0,0.3529411764705882,19.0,Permanent,,1,0,-16.0
