match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
267590,2017-04-08,20:45:00.000,Spain - La Liga,2016/2017,Málaga,Barcelona,2,0,available,scheduled,2023-07-24T21:41:12.651789,2021-06-13T16:17:31.694,31,Regular Season,Estadio La Rosaleda,Jesús Gil Manzano,José Miguel González Martín del Campo,Luis Enrique Martínez García,1.1.0,2,2
267373,2017-04-15,20:45:00.000,Spain - La Liga,2016/2017,Barcelona,Real Sociedad,3,2,available,scheduled,2023-07-24T21:47:36.081731,2021-06-13T16:17:31.694,32,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Eusebio Sacristán Mena,1.1.0,2,2
267077,2017-04-29,20:45:00.000,Spain - La Liga,2016/2017,Espanyol,Barcelona,0,3,available,scheduled,2022-11-30T18:20:38.178231,2021-06-13T16:17:31.694,35,Regular Season,RCDE Stadium,Alberto Undiano Mallenco,Enrique Sánchez Flores,Luis Enrique Martínez García,1.1.0,2,2
266952,2017-05-06,18:30:00.000,Spain - La Liga,2016/2017,Barcelona,Villarreal,4,1,available,scheduled,2023-07-24T21:44:41.005181,2021-06-13T16:17:31.694,36,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Francisco Escriba Segura,1.1.0,2,2
267464,2017-02-26,16:15:00.000,Spain - La Liga,2016/2017,Atlético Madrid,Barcelona,1,2,available,scheduled,2023-07-24T17:58:47.723079,2021-06-13T16:17:31.694,24,Regular Season,Estadio Vicente Calderón,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Luis Enrique Martínez García,1.1.0,2,2
266299,2017-03-04,20:45:00.000,Spain - La Liga,2016/2017,Barcelona,Celta Vigo,5,0,available,scheduled,2022-11-30T17:46:36.271147,2021-06-13T16:17:31.694,26,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Luis Enrique Martínez García,Manuel Eduardo Berizzo,1.1.0,2,2
266191,2016-11-27,20:45:00.000,Spain - La Liga,2016/2017,Real Sociedad,Barcelona,1,1,available,scheduled,2022-11-19T16:42:06.063453,2021-06-13T16:17:31.694,13,Regular Season,Reale Arena,Jesús Gil Manzano,Eusebio Sacristán Mena,Luis Enrique Martínez García,1.1.0,2,2
265952,2017-03-01,19:30:00.000,Spain - La Liga,2016/2017,Barcelona,Sporting Gijón,6,1,available,scheduled,2022-11-30T17:41:12.856741,2021-06-13T16:17:31.694,25,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Joan Francesc Ferrer Sicilia,1.1.0,2,2
267492,2016-10-15,16:15:00.000,Spain - La Liga,2016/2017,Barcelona,RC Deportivo La Coruña,4,0,available,scheduled,2023-07-24T21:44:15.323363,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Gaizka Garitano Aguirre,1.1.0,2,2
267596,2017-02-19,20:45:00.000,Spain - La Liga,2016/2017,Barcelona,Leganés,2,1,available,scheduled,2022-11-30T17:34:55.935989,2021-06-13T16:17:31.694,23,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,Luis Enrique Martínez García,Asier Garitano Aguirrezábal,1.1.0,2,2
267058,2016-10-29,20:45:00.000,Spain - La Liga,2016/2017,Barcelona,Granada,1,0,available,scheduled,2022-11-19T16:31:49.005726,2021-06-13T16:17:31.694,10,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Luis Lucas Alcaraz González,1.1.0,2,2
