match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
70288,2014-01-19,19:00:00.000,Spain - La Liga,2013/2014,Levante UD,Barcelona,1,1,available,scheduled,2022-07-23T12:18:49.547396,2021-06-13T16:17:31.694,20,Regular Season,Estadio Ciudad de Valencia,,Joaquín de Jesús Caparrós Camino,Gerardo Daniel Martino,1.1.0,2,2
266074,2014-03-16,17:00:00.000,Spain - La Liga,2013/2014,Barcelona,Osasuna,7,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,Regular Season,Spotify Camp Nou,José Teixeira,Gerardo Daniel Martino,Javier Gracia Carlos,1.1.0,2,2
267567,2014-04-20,21:00:00.000,Spain - La Liga,2013/2014,Barcelona,Athletic Club,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Spotify Camp Nou,,Gerardo Daniel Martino,Ernesto Valverde Tejedor,1.1.0,2,2
266201,2014-05-11,19:00:00.000,Spain - La Liga,2013/2014,Elche,Barcelona,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,Regular Season,Estadio Manuel Martínez Valero,Fernando Teixeira,Francisco Escriba Segura,Gerardo Daniel Martino,1.1.0,2,2
266274,2014-03-26,20:00:00.000,Spain - La Liga,2013/2014,Barcelona,Celta Vigo,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,Regular Season,Spotify Camp Nou,Miguel Ayza,Gerardo Daniel Martino,Luis Enrique Martínez García,1.1.0,2,2
70293,2013-10-26,18:00:00.000,Spain - La Liga,2013/2014,Barcelona,Real Madrid,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,Gerardo Daniel Martino,Carlo Ancelotti,1.1.0,2,2
265918,2014-02-15,20:00:00.000,Spain - La Liga,2013/2014,Barcelona,Rayo Vallecano,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,24,Regular Season,Spotify Camp Nou,,Gerardo Daniel Martino,Francisco Jémez Martín,1.1.0,2,2
70277,2013-08-18,19:00:00.000,Spain - La Liga,2013/2014,Barcelona,Levante UD,7,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,Regular Season,Spotify Camp Nou,,Gerardo Daniel Martino,Joaquín de Jesús Caparrós Camino,1.1.0,2,2
70283,2013-11-01,21:00:00.000,Spain - La Liga,2013/2014,Barcelona,Espanyol,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,Regular Season,Spotify Camp Nou,Carlos Velasco Carballo,Gerardo Daniel Martino,Javier Aguirre Onaindía,1.1.0,2,2
70306,2014-03-29,16:00:00.000,Spain - La Liga,2013/2014,Espanyol,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,Regular Season,RCDE Stadium,Carlos Clos Gómez,Javier Aguirre Onaindía,Gerardo Daniel Martino,1.1.0,2,2
266256,2014-05-17,18:00:00.000,Spain - La Liga,2013/2014,Barcelona,Atlético Madrid,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Gerardo Daniel Martino,Diego Pablo Simeone,1.1.0,2,2
266613,2014-02-01,16:00:00.000,Spain - La Liga,2013/2014,Barcelona,Valencia,2,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,Regular Season,Spotify Camp Nou,Pedro Jesús Pérez Montero,Gerardo Daniel Martino,Juan Antonio Pizzi Torroja,1.1.0,2,2
266491,2014-05-03,16:00:00.000,Spain - La Liga,2013/2014,Barcelona,Getafe,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,36,Regular Season,Spotify Camp Nou,José Teixeira,Gerardo Daniel Martino,Cosmin Marius Contra,1.1.0,2,2
265830,2014-01-11,20:00:00.000,Spain - La Liga,2013/2014,Atlético Madrid,Barcelona,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,Estadio Vicente Calderón,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Gerardo Daniel Martino,1.1.0,2,2
265857,2014-03-23,21:00:00.000,Spain - La Liga,2013/2014,Real Madrid,Barcelona,3,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,Regular Season,Estadio Santiago Bernabéu,Alberto Undiano Mallenco,Carlo Ancelotti,Gerardo Daniel Martino,1.1.0,2,2
266883,2013-11-10,21:00:00.000,Spain - La Liga,2013/2014,Real Betis,Barcelona,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,Regular Season,Estadio Benito Villamarín,José Luis González González,José Mel Pérez,Gerardo Daniel Martino,1.1.0,2,2
266603,2014-03-08,16:00:00.000,Spain - La Liga,2013/2014,Real Valladolid,Barcelona,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,Regular Season,Estadio Municipal José Zorrilla,,Juan Ignacio Martínez Jiménez,Gerardo Daniel Martino,1.1.0,2,2
265837,2014-02-22,20:00:00.000,Spain - La Liga,2013/2014,Real Sociedad,Barcelona,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,Regular Season,Reale Arena,David Fernández Borbalan,Jagoba Arrasate Elustondo,Gerardo Daniel Martino,1.1.0,2,2
266462,2013-10-19,20:00:00.000,Spain - La Liga,2013/2014,Osasuna,Barcelona,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,Regular Season,Estadio El Sadar,Pedro Jesús Pérez Montero,Javier Gracia Carlos,Gerardo Daniel Martino,1.1.0,2,2
267192,2013-10-29,22:00:00.000,Spain - La Liga,2013/2014,Celta Vigo,Barcelona,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,Regular Season,Abanca-Balaídos,David Fernández Borbalan,Luis Enrique Martínez García,Gerardo Daniel Martino,1.1.0,2,2
266420,2013-09-28,18:00:00.000,Spain - La Liga,2013/2014,Almería,Barcelona,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,Regular Season,Power Horse Stadium – Estadio de los Juegos Mediterráneos,Miguel Ayza,Francisco Javier Rodríguez Vílchez,Gerardo Daniel Martino,1.1.0,2,2
