match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
9837,2018-03-04,16:15:00.000,Spain - La Liga,2017/2018,Barcelona,Atlético Madrid,1,0,available,scheduled,2022-12-01T02:14:30.480502,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,Diego Pablo Simeone,1.1.0,2,2
9811,2018-02-24,20:45:00.000,Spain - La Liga,2017/2018,Barcelona,Girona,6,1,available,scheduled,2022-12-01T01:52:10.346111,2021-06-13T16:17:31.694,25,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Pablo Javier Machín Díez,1.1.0,2,2
9642,2017-10-14,20:45:00.000,Spain - La Liga,2017/2018,Atlético Madrid,Barcelona,1,1,available,scheduled,2022-02-04T22:48:33.627118,2021-06-13T16:17:31.694,8,Regular Season,	Estádio Cívitas Metropolitano,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Ernesto Valverde Tejedor,1.1.0,2,2
9774,2018-01-28,20:45:00.000,Spain - La Liga,2017/2018,Barcelona,Deportivo Alavés,2,1,available,scheduled,2022-12-01T01:18:40.194063,2021-06-13T16:17:31.694,21,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,Ernesto Valverde Tejedor,Abelardo Fernández Antuña,1.1.0,2,2
9602,2017-09-16,16:15:00.000,Spain - La Liga,2017/2018,Getafe,Barcelona,1,2,available,scheduled,2022-02-04T13:57:30.602817,2021-06-13T16:17:31.694,4,Regular Season,Coliseum Alfonso Pérez,David Fernández Borbalan,José Bordalás Jiménez,Ernesto Valverde Tejedor,1.1.0,2,2
9948,2018-05-20,20:45:00.000,Spain - La Liga,2017/2018,Barcelona,Real Sociedad,1,0,available,scheduled,2022-12-05T14:51:46.221392,2021-06-13T16:17:31.694,38,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,Ernesto Valverde Tejedor,Imanol Alguacil Barrenetxea,1.1.0,2,2
9682,2017-11-18,16:15:00.000,Spain - La Liga,2017/2018,Leganés,Barcelona,0,3,available,scheduled,2022-08-13T21:30:13.962297,2021-06-13T16:17:31.694,12,Regular Season,Estadio Municipal de Butarque,Alberto Undiano Mallenco,Asier Garitano Aguirrezábal,Ernesto Valverde Tejedor,1.1.0,2,2
9581,2017-08-26,18:15:00.000,Spain - La Liga,2017/2018,Deportivo Alavés,Barcelona,0,2,available,scheduled,2022-02-04T12:35:34.095010,2021-06-13T16:17:31.694,2,Regular Season,Estadio de Mendizorroza,Carlos del Cerro Grande,Luis Francisco Zubeldía,Ernesto Valverde Tejedor,1.1.0,2,2
9726,2017-12-17,20:45:00.000,Spain - La Liga,2017/2018,Barcelona,RC Deportivo La Coruña,4,0,available,scheduled,2022-05-08T19:11:07.806019,2021-06-13T16:17:31.694,16,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ernesto Valverde Tejedor,Cristóbal Parralo Aguilera,1.1.0,2,2
9754,2018-01-14,20:45:00.000,Spain - La Liga,2017/2018,Real Sociedad,Barcelona,2,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,Reale Arena,José Luis González González,Eusebio Sacristán Mena,Ernesto Valverde Tejedor,1.1.0,2,
9889,2018-04-17,21:00:00.000,Spain - La Liga,2017/2018,Celta Vigo,Barcelona,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,Regular Season,Abanca-Balaídos,David Fernández Borbalan,Juan Carlos Unzué Labiano,Ernesto Valverde Tejedor,1.1.0,2,
