match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
303400,2020-01-25,16:00:00.000,Spain - La Liga,2019/2020,Valencia,Barcelona,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,Regular Season,Estadio de Mestalla,Jesús Gil Manzano,Albert Celades López,Enrique Setién Solar,1.1.0,2,2
303634,2020-07-16,21:00:00.000,Spain - La Liga,2019/2020,Barcelona,Osasuna,1,2,available,scheduled,2020-09-18T13:16:12.825671,2021-06-13T16:17:31.694,37,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Jagoba Arrasate Elustondo,1.1.0,2,2
303421,2020-07-19,17:00:00.000,Spain - La Liga,2019/2020,Deportivo Alavés,Barcelona,0,5,available,scheduled,2022-12-01T11:29:05.649590,2021-06-13T16:17:31.694,38,Regular Season,Estadio de Mendizorroza,,Juan Ramón López Muñiz,Enrique Setién Solar,1.1.0,2,2
303493,2020-06-23,22:00:00.000,Spain - La Liga,2019/2020,Barcelona,Athletic Club,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Enrique Setién Solar,Gaizka Garitano Aguirre,1.1.0,2,2
303680,2020-07-11,19:30:00.000,Spain - La Liga,2019/2020,Real Valladolid,Barcelona,0,1,available,scheduled,2020-12-18T12:10:38.985394,2021-06-13T16:17:31.694,36,Regular Season,Estadio Municipal José Zorrilla,Antonio Miguel Mateu Lahoz,Sergio González Soriano,Enrique Setién Solar,1.1.0,2,2
303479,2020-03-07,18:30:00.000,Spain - La Liga,2019/2020,Barcelona,Real Sociedad,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Imanol Alguacil Barrenetxea,1.1.0,2,2
303615,2020-07-08,22:00:00.000,Spain - La Liga,2019/2020,Barcelona,Espanyol,1,0,available,scheduled,2020-09-11T23:12:41.238499,2021-06-13T16:17:31.694,35,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Francisco Joaquín Pérez Rufete,1.1.0,2,2
303696,2020-06-30,22:00:00.000,Spain - La Liga,2019/2020,Barcelona,Atlético Madrid,2,2,available,scheduled,2023-04-19T10:52:22.240135,2021-06-13T16:17:31.694,33,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Diego Pablo Simeone,1.1.0,2,2
303487,2019-11-09,21:00:00.000,Spain - La Liga,2019/2020,Barcelona,Celta Vigo,4,1,available,scheduled,2022-07-15T23:21:08.621548,2021-06-13T16:17:31.694,13,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Óscar García Junyent,1.1.0,2,2
303600,2019-10-29,21:15:00.000,Spain - La Liga,2019/2020,Barcelona,Real Valladolid,5,1,available,scheduled,2022-07-15T22:48:51.522655,2021-06-13T16:17:31.694,11,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Sergio González Soriano,1.1.0,2,2
303548,2020-06-13,22:00:00.000,Spain - La Liga,2019/2020,Mallorca,Barcelona,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,Regular Season,Estadi Mallorca Son Moix,,Vicente Moreno Peris,Enrique Setién Solar,1.1.0,2,2
303652,2020-01-04,21:00:00.000,Spain - La Liga,2019/2020,Espanyol,Barcelona,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,RCDE Stadium,,Abelardo Fernández Antuña,Ernesto Valverde Tejedor,1.1.0,2,2
303674,2020-06-19,22:00:00.000,Spain - La Liga,2019/2020,Sevilla,Barcelona,0,0,available,scheduled,2022-12-01T10:51:57.948924,2021-06-13T16:17:31.694,30,Regular Season,Estadio Ramón Sánchez Pizjuán,José Luis González González,Julen Lopetegui Argote,Enrique Setién Solar,1.1.0,2,2
303470,2020-03-01,21:00:00.000,Spain - La Liga,2019/2020,Real Madrid,Barcelona,2,0,available,scheduled,2022-12-01T10:40:43.605436,2021-06-13T16:17:31.694,26,Regular Season,Estadio Santiago Bernabéu,Antonio Miguel Mateu Lahoz,Zinédine Zidane,Enrique Setién Solar,1.1.0,2,2
303700,2019-10-19,13:00:00.000,Spain - La Liga,2019/2020,Eibar,Barcelona,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,Regular Season,Estadio Municipal de Ipurúa,,José Luis Mendilibar Etxebarria,Ernesto Valverde Tejedor,1.1.0,2,2
303707,2020-02-09,21:00:00.000,Spain - La Liga,2019/2020,Real Betis,Barcelona,2,3,available,scheduled,2022-11-12T01:19:12.101889,2021-06-13T16:17:31.694,23,Regular Season,Estadio Benito Villamarín,,Joan Francesc Ferrer Sicilia,Enrique Setién Solar,1.1.0,2,2
303666,2019-09-21,21:00:00.000,Spain - La Liga,2019/2020,Granada,Barcelona,2,0,available,scheduled,2023-02-25T06:54:44.669897,2021-06-13T16:17:31.694,5,Regular Season,Estadio Nuevo Los Cármenes,,Diego Martínez Penas,Ernesto Valverde Tejedor,1.1.0,2,2
303715,2019-11-23,13:00:00.000,Spain - La Liga,2019/2020,Leganés,Barcelona,1,2,available,scheduled,2023-07-25T00:15:08.494924,2021-06-13T16:17:31.694,14,Regular Season,Estadio Municipal de Butarque,,Javier Aguirre Onaindía,Ernesto Valverde Tejedor,1.1.0,2,2
303377,2020-02-15,16:00:00.000,Spain - La Liga,2019/2020,Barcelona,Getafe,2,1,available,scheduled,2022-11-12T01:08:03.360091,2021-06-13T16:17:31.694,24,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,José Bordalás Jiménez,1.1.0,2,2
303524,2019-12-01,21:00:00.000,Spain - La Liga,2019/2020,Atlético Madrid,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,	Estádio Cívitas Metropolitano,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Ernesto Valverde Tejedor,1.1.0,2,2
303517,2019-12-21,16:00:00.000,Spain - La Liga,2019/2020,Barcelona,Deportivo Alavés,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Asier Garitano Aguirrezábal,1.1.0,2,2
303610,2020-01-19,21:00:00.000,Spain - La Liga,2019/2020,Barcelona,Granada,1,0,available,scheduled,2023-07-25T00:11:42.596169,2021-06-13T16:17:31.694,20,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Diego Martínez Penas,1.1.0,2,2
303473,2019-10-06,21:00:00.000,Spain - La Liga,2019/2020,Barcelona,Sevilla,4,0,available,scheduled,2021-06-11T19:47:11.274,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ernesto Valverde Tejedor,Julen Lopetegui Argote,1.1.0,2,2
