match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
266015,2012-12-22,18:00:00.000,Spain - La Liga,2012/2013,Real Valladolid,Barcelona,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,Regular Season,Estadio Municipal José Zorrilla,Carlos Clos Gómez,,,1.1.0,2,2
70270,2012-09-22,22:00:00.000,Spain - La Liga,2012/2013,Barcelona,Granada,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,Regular Season,Spotify Camp Nou,,,,1.1.0,2,2
70281,2013-05-05,21:00:00.000,Spain - La Liga,2012/2013,Barcelona,Real Betis,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Spotify Camp Nou,Carlos Clos Gómez,,,1.1.0,2,2
70308,2012-11-03,18:00:00.000,Spain - La Liga,2012/2013,Barcelona,Celta Vigo,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,Regular Season,Spotify Camp Nou,David Fernández Borbalan,,,1.1.0,2,2
70282,2013-02-03,19:00:00.000,Spain - La Liga,2012/2013,Valencia,Barcelona,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,Regular Season,Estadio de Mestalla,José Luis González González,,,1.1.0,2,2
266724,2012-11-11,17:50:00.000,Spain - La Liga,2012/2013,Mallorca,Barcelona,2,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,Regular Season,Estadi Mallorca Son Moix,Ignacio Iglesias Villanueva,,,1.1.0,2,2
70272,2013-03-02,16:00:00.000,Spain - La Liga,2012/2013,Real Madrid,Barcelona,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,26,Regular Season,Estadio Santiago Bernabéu,Miguel Pérez,,,1.1.0,2,2
70304,2012-10-20,22:00:00.000,Spain - La Liga,2012/2013,RC Deportivo La Coruña,Barcelona,4,5,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,Regular Season,Estadio Abanca-Riazor,José Paradas,,,1.1.0,2,2
70280,2012-11-25,21:00:00.000,Spain - La Liga,2012/2013,Levante UD,Barcelona,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,Regular Season,Estadio Ciudad de Valencia,Pedro Jesús Pérez Montero,,,1.1.0,2,2
70296,2012-12-16,21:00:00.000,Spain - La Liga,2012/2013,Barcelona,Atlético Madrid,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,Regular Season,Spotify Camp Nou,Miguel Pérez,,,1.1.0,2,2
70297,2013-02-10,12:00:00.000,Spain - La Liga,2012/2013,Barcelona,Getafe,6,1,available,scheduled,2021-10-27T15:44:43.940862,2021-06-13T16:17:31.694,23,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,,,1.1.0,2,2
