match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
69297,2011-09-24,22:00:00.000,Spain - La Liga,2011/2012,Barcelona,Atlético Madrid,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,Regular Season,Spotify Camp Nou,Carlos Delgado,Josep Guardiola i Sala,Gregorio Manzano Ballesteros,1.1.0,2,2
69325,2012-03-24,18:00:00.000,Spain - La Liga,2011/2012,Mallorca,Barcelona,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,Regular Season,Estadi Mallorca Son Moix,Miguel Ayza,Joaquín de Jesús Caparrós Camino,Josep Guardiola i Sala,1.1.0,2,2
69324,2012-04-21,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Real Madrid,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,Josep Guardiola i Sala,José Mario Felix dos Santos Mourinho,1.1.0,2,2
70225,2012-03-20,21:00:00.000,Spain - La Liga,2011/2012,Barcelona,Granada,5,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,Regular Season,Spotify Camp Nou,José Teixeira,Josep Guardiola i Sala,Abel Resino Gómez,1.1.0,2,2
69293,2011-10-15,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Racing Santander,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,Miguel Ayza,Josep Guardiola i Sala,Héctor Raúl Cúper,1.1.0,2,2
70223,2011-09-21,22:00:00.000,Spain - La Liga,2011/2012,Valencia,Barcelona,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,Regular Season,Estadio de Mestalla,Carlos Velasco Carballo,Unai Emery Etxegoien,Josep Guardiola i Sala,1.1.0,2,2
69333,2011-12-03,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Levante UD,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,Spotify Camp Nou,José Teixeira,Josep Guardiola i Sala,Juan Ignacio Martínez Jiménez,1.1.0,2,2
69264,2011-09-10,18:00:00.000,Spain - La Liga,2011/2012,Real Sociedad,Barcelona,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,Regular Season,Reale Arena,Antonio Miguel Mateu Lahoz,Philippe Jacques William Montanier,Josep Guardiola i Sala,1.1.0,2,2
69343,2012-04-10,21:00:00.000,Spain - La Liga,2011/2012,Barcelona,Getafe,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,Regular Season,Spotify Camp Nou,José Luis González González,Josep Guardiola i Sala,Luis García Plaza,1.1.0,2,2
69340,2012-05-02,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Málaga,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,Regular Season,Spotify Camp Nou,Turienzo,Josep Guardiola i Sala,Manuel Luis Pellegrini Ripamonti,1.1.0,2,2
69265,2011-10-02,20:00:00.000,Spain - La Liga,2011/2012,Sporting Gijón,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,Regular Season,Estadio Municipal El Molinón,Carlos Clos Gómez,Manuel Preciado Rebolledo,Josep Guardiola i Sala,1.1.0,2,2
69319,2012-05-12,22:00:00.000,Spain - La Liga,2011/2012,Real Betis,Barcelona,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,Regular Season,Estadio Benito Villamarín,Miguel Ayza,José Mel Pérez,Josep Guardiola i Sala,1.1.0,2,2
69334,2011-12-10,22:00:00.000,Spain - La Liga,2011/2012,Real Madrid,Barcelona,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,Regular Season,Estadio Santiago Bernabéu,David Fernández Borbalan,José Mario Felix dos Santos Mourinho,Josep Guardiola i Sala,1.1.0,2,2
69327,2012-01-15,21:30:00.000,Spain - La Liga,2011/2012,Barcelona,Real Betis,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,Josep Guardiola i Sala,José Mel Pérez,1.1.0,2,2
69315,2011-11-26,22:00:00.000,Spain - La Liga,2011/2012,Getafe,Barcelona,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,Regular Season,Coliseum Alfonso Pérez,Fernando Teixeira,Luis García Plaza,Josep Guardiola i Sala,1.1.0,2,2
69336,2012-02-11,20:00:00.000,Spain - La Liga,2011/2012,Osasuna,Barcelona,3,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23,Regular Season,Estadio El Sadar,José Paradas,José Luis Mendilibar Etxebarria,Josep Guardiola i Sala,1.1.0,2,2
69326,2012-03-17,20:00:00.000,Spain - La Liga,2011/2012,Sevilla,Barcelona,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,Regular Season,Estadio Ramón Sánchez Pizjuán,José Luis González González,José Miguel González Martín del Campo,Josep Guardiola i Sala,1.1.0,2,2
69268,2011-08-29,21:00:00.000,Spain - La Liga,2011/2012,Barcelona,Villarreal,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,Regular Season,Spotify Camp Nou,Turienzo,Josep Guardiola i Sala,Juan Carlos Garrido Fernández,1.1.0,2,2
69320,2012-05-05,21:00:00.000,Spain - La Liga,2011/2012,Barcelona,Espanyol,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,Regular Season,Spotify Camp Nou,Fernando Teixeira,Josep Guardiola i Sala,Mauricio Roberto Pochettino Trossero,1.1.0,2,2
69312,2012-01-08,21:30:00.000,Spain - La Liga,2011/2012,Espanyol,Barcelona,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,Regular Season,RCDE Stadium,Turienzo,Mauricio Roberto Pochettino Trossero,Josep Guardiola i Sala,1.1.0,2,2
69314,2011-10-29,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Mallorca,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,Regular Season,Spotify Camp Nou,Pedro Jesús Pérez Montero,Josep Guardiola i Sala,Joaquín de Jesús Caparrós Camino,1.1.0,2,2
69318,2011-10-25,20:00:00.000,Spain - La Liga,2011/2012,Granada,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,Regular Season,Estadio Nuevo Los Cármenes,César Muñiz,Fabriciano González Penelas,Josep Guardiola i Sala,1.1.0,2,2
69338,2012-01-28,22:00:00.000,Spain - La Liga,2011/2012,Villarreal,Barcelona,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,Regular Season,Estadio de la Cerámica,José Teixeira,José Francisco Molina Jiménez ,Josep Guardiola i Sala,1.1.0,2,2
70220,2011-09-17,20:00:00.000,Spain - La Liga,2011/2012,Barcelona,Osasuna,8,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,Regular Season,Spotify Camp Nou,César Muñiz,Josep Guardiola i Sala,José Luis Mendilibar Etxebarria,1.1.0,2,2
70224,2012-04-29,21:30:00.000,Spain - La Liga,2011/2012,Rayo Vallecano,Barcelona,0,7,available,scheduled,2022-12-01T14:10:17.791769,2021-06-13T16:17:31.694,36,Regular Season,Estadio de Vallecas,Carlos Delgado,José Ramón Sandoval Huertas,Josep Guardiola i Sala,1.1.0,2,2
70221,2012-04-14,22:00:00.000,Spain - La Liga,2011/2012,Levante UD,Barcelona,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Estadio Ciudad de Valencia,José Teixeira,Juan Ignacio Martínez Jiménez,Josep Guardiola i Sala,1.1.0,2,2
69323,2012-03-31,22:00:00.000,Spain - La Liga,2011/2012,Barcelona,Athletic Club,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Josep Guardiola i Sala,Marcelo Alberto Bielsa Caldera,1.1.0,2,2
