match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
69287,2010-09-11,18:00:00.000,Spain - La Liga,2010/2011,Barcelona,Hércules,0,2,available,scheduled,2022-11-30T15:29:05.326379,2021-06-13T16:17:31.694,2,Regular Season,Spotify Camp Nou,Carlos Velasco Carballo,Josep Guardiola i Sala,Esteban Vigo Benítez,1.1.0,2,2
69296,2011-01-29,20:00:00.000,Spain - La Liga,2010/2011,Hércules,Barcelona,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,Regular Season,Estadio José Rico Pérez,David Fernández Borbalan,Esteban Vigo Benítez,Josep Guardiola i Sala,1.1.0,2,2
69260,2010-10-16,20:00:00.000,Spain - La Liga,2010/2011,Barcelona,Valencia,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,Regular Season,Spotify Camp Nou,Fernando Teixeira,Josep Guardiola i Sala,Unai Emery Etxegoien,1.1.0,2,2
69269,2010-09-19,19:00:00.000,Spain - La Liga,2010/2011,Atlético Madrid,Barcelona,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,Regular Season,Estadio Vicente Calderón,David Fernández Borbalan,Enrique Sánchez Flores,Josep Guardiola i Sala,1.1.0,2,2
69246,2011-04-30,20:00:00.000,Spain - La Liga,2010/2011,Real Sociedad,Barcelona,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Reale Arena,Fernando Teixeira,Martín Lasarte Arrospide,Josep Guardiola i Sala,1.1.0,2,2
69302,2010-12-12,21:00:00.000,Spain - La Liga,2010/2011,Barcelona,Real Sociedad,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,Spotify Camp Nou,David Fernández Borbalan,Josep Guardiola i Sala,Martín Lasarte Arrospide,1.1.0,2,2
69282,2011-02-20,21:00:00.000,Spain - La Liga,2010/2011,Barcelona,Athletic Club,2,1,available,scheduled,2022-11-30T15:36:10.380295,2021-06-13T16:17:31.694,24,Regular Season,Spotify Camp Nou,Rafael Ramírez Domínguez,Josep Guardiola i Sala,Joaquín de Jesús Caparrós Camino,1.1.0,2,2
69274,2011-03-02,22:00:00.000,Spain - La Liga,2010/2011,Valencia,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,26,Regular Season,Estadio de Mestalla,Eduardo Iturralde Gonzalez,Unai Emery Etxegoien,Josep Guardiola i Sala,1.1.0,2,2
69283,2011-02-26,20:00:00.000,Spain - La Liga,2010/2011,Mallorca,Barcelona,0,3,available,scheduled,2022-11-30T15:37:07.874009,2021-06-13T16:17:31.694,25,Regular Season,Estadi Mallorca Son Moix,Carlos Velasco Carballo,Michael Laudrup,Josep Guardiola i Sala,1.1.0,2,2
69280,2011-01-08,22:00:00.000,Spain - La Liga,2010/2011,RC Deportivo La Coruña,Barcelona,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,Regular Season,Estadio Abanca-Riazor,Carlos Delgado,Miguel Ángel Lotina Oruecheberría,Josep Guardiola i Sala,1.1.0,2,2
69286,2010-08-29,19:00:00.000,Spain - La Liga,2010/2011,Racing Santander,Barcelona,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,Regular Season,Campos de Sport de El Sardinero,Carlos Delgado,Miguel Ángel Portugal Vicario,Josep Guardiola i Sala,1.1.0,2,2
69291,2011-03-13,21:00:00.000,Spain - La Liga,2010/2011,Sevilla,Barcelona,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,Regular Season,Estadio Ramón Sánchez Pizjuán,Miguel Pérez,Gregorio Manzano Ballesteros,Josep Guardiola i Sala,1.1.0,2,2
69236,2010-10-03,19:00:00.000,Spain - La Liga,2010/2011,Barcelona,Mallorca,1,1,available,scheduled,2022-11-30T15:40:53.042701,2021-06-13T16:17:31.694,6,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,Josep Guardiola i Sala,Michael Laudrup,1.1.0,2,2
69234,2011-05-08,19:00:00.000,Spain - La Liga,2010/2011,Barcelona,Espanyol,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35,Regular Season,Spotify Camp Nou,David Fernández Borbalan,Josep Guardiola i Sala,Mauricio Roberto Pochettino Trossero,1.1.0,2,2
69272,2011-05-11,20:00:00.000,Spain - La Liga,2010/2011,Levante UD,Barcelona,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,36,Regular Season,Estadio Ciudad de Valencia,José Paradas,Luis García Plaza,Josep Guardiola i Sala,1.1.0,2,2
69308,2010-11-13,22:00:00.000,Spain - La Liga,2010/2011,Barcelona,Villarreal,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,Regular Season,Spotify Camp Nou,Carlos Delgado,Josep Guardiola i Sala,Juan Carlos Garrido Fernández,1.1.0,2,2
69299,2010-11-29,21:00:00.000,Spain - La Liga,2010/2011,Barcelona,Real Madrid,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,Regular Season,Spotify Camp Nou,Eduardo Iturralde Gonzalez,Josep Guardiola i Sala,José Mario Felix dos Santos Mourinho,1.1.0,2,2
69300,2011-03-05,20:00:00.000,Spain - La Liga,2010/2011,Barcelona,Real Zaragoza,1,0,available,scheduled,2022-11-30T15:38:10.426222,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,Fernando Teixeira,Josep Guardiola i Sala,Javier Aguirre Onaindía,1.1.0,2,2
69289,2010-10-30,22:00:00.000,Spain - La Liga,2010/2011,Barcelona,Sevilla,5,0,available,scheduled,2023-04-19T10:48:44.079830,2021-06-13T16:17:31.694,9,Regular Season,Spotify Camp Nou,Turienzo,Josep Guardiola i Sala,Gregorio Manzano Ballesteros,1.1.0,2,2
69263,2010-10-23,18:00:00.000,Spain - La Liga,2010/2011,Real Zaragoza,Barcelona,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,Regular Season,Estadio de la Romareda,Miguel Pérez,José Aurelio Gay López,Josep Guardiola i Sala,1.1.0,2,2
69306,2010-11-20,20:00:00.000,Spain - La Liga,2010/2011,Almería,Barcelona,0,8,available,scheduled,2022-11-30T15:30:59.059759,2021-06-13T16:17:31.694,12,Regular Season,Power Horse Stadium – Estadio de los Juegos Mediterráneos,César Muñiz,Juan Manuel Lillo Díez,Josep Guardiola i Sala,1.1.0,2,2
69248,2011-02-12,20:00:00.000,Spain - La Liga,2010/2011,Sporting Gijón,Barcelona,1,1,available,scheduled,2022-11-30T15:35:07.375975,2021-06-13T16:17:31.694,23,Regular Season,Estadio Municipal El Molinón,Miguel Pérez,Manuel Preciado Rebolledo,Josep Guardiola i Sala,1.1.0,2,2
