match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
68314,2004-12-04,20:00:00.000,Spain - La Liga,2004/2005,Barcelona,Málaga,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,Regular Season,Spotify Camp Nou,José Omar Losantos,Frank Rijkaard,Gregorio Manzano Ballesteros,1.1.0,2,2
68313,2004-10-24,21:00:00.000,Spain - La Liga,2004/2005,Barcelona,Osasuna,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,Vicente José Lizondo Cortés,Frank Rijkaard,Javier Aguirre Onaindía,1.1.0,2,2
68316,2005-05-01,19:00:00.000,Spain - La Liga,2004/2005,Barcelona,Albacete,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Spotify Camp Nou,Carlos Velasco Carballo,Frank Rijkaard,Martín Monteagudo Monteagudo,1.1.0,2,2
68315,2004-12-21,20:00:00.000,Spain - La Liga,2004/2005,Barcelona,Levante UD,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,Regular Season,Spotify Camp Nou,David Fernández Borbalan,Frank Rijkaard,Bernd Schuster,1.1.0,2,2
69153,2004-12-11,20:00:00.000,Spain - La Liga,2004/2005,Albacete,Barcelona,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,Estadio Carlos Belmonte,Alfonso Perez Burrull,José Manuel González López,Frank Rijkaard,1.1.0,2,2
68352,2005-04-17,21:00:00.000,Spain - La Liga,2004/2005,Barcelona,Getafe,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,32,Regular Season,Spotify Camp Nou,Puentes Leira,Frank Rijkaard,Enrique Sánchez Flores,1.1.0,2,2
68353,2004-10-16,22:00:00.000,Spain - La Liga,2004/2005,Espanyol,Barcelona,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,Regular Season,Estadi Olímpic Lluís Companys,Carlos Megía Dávila,Miguel Ángel Lotina Oruecheberría,Frank Rijkaard,1.1.0,2,2
